标题,行政区,板块,小区,面积,朝向,户型,租金
整租·融科钧廷 3室2厅 西南,通州,马驹桥,融科钧廷,121.0,西南,3室2厅2卫,6300.0
整租·在水一方 1室1厅 东,通州,万达,在水一方,55.49,东,1室1厅1卫,3990.0
整租·首开中晟馨苑3号院 1室1厅 南,顺义,马坡,首开中晟馨苑3号院,55.0,南,1室1厅1卫,3000.0
整租·晶都国际 1室1厅 北,朝阳,酒仙桥,晶都国际,52.63,北,1室1厅1卫,6030.0
整租·黄村西里 2室1厅 南/北,大兴,黄村中,黄村西里,79.0,南北,2室1厅1卫,3800.0
整租·新源街 1室1厅 南,朝阳,亮马桥,新源街,36.59,南,1室1厅1卫,6160.0
整租·金融街融汇 3室1厅 南/西/北,大兴,天宫院,金融街融汇,103.68,南西北,3室1厅1卫,5800.0
整租·金科廊桥水岸 3室2厅 南/北,昌平,南邵,金科廊桥水岸,135.64,南北,3室2厅2卫,9000.0
整租·大河庄苑 1室1厅 东,海淀,苏州桥,大河庄苑,56.89,东,1室1厅1卫,8430.0
整租·泛海容郡 4室2厅 南/北,朝阳,朝阳公园,泛海容郡,321.0,南北,4室2厅5卫,68000.0
整租·北三环中路40号院 2室1厅 南,海淀,小西天,北三环中路40号院,81.39,南,2室1厅1卫,13060.0
整租·和平街十二区 1室1厅 南,朝阳,和平里,和平街十二区,25.0,南,1室1厅1卫,6030.0
整租·当代城市家园 1室1厅 南,海淀,上地,当代城市家园,46.24,南,1室1厅1卫,6690.0
整租·四平园 2室1厅 南/北,西城,陶然亭,四平园,59.52,南北,2室1厅1卫,6200.0
整租·天坛东路64号 2室1厅 东,东城,左安门,天坛东路64号,52.1,东,2室1厅1卫,6000.0
整租·华远西红世商业 2房间 北,大兴,高米店,华远西红世商业,50.0,北,2房间1卫,4060.0
整租·姚家园东里6号院 2室1厅 南/北,朝阳,朝青,姚家园东里6号院,82.67,南北,2室1厅1卫,6300.0
整租·后现代城A区 1室0厅 北,朝阳,大望路,后现代城A区,47.72,北,1室0厅1卫,5800.0
整租·阿曼寓所 2室1厅 东/北,朝阳,高碑店,阿曼寓所,101.0,东北,2室1厅1卫,7500.0
整租·阳光新干线 2室1厅 南,朝阳,亚运村,阳光新干线,103.78,南,2室1厅2卫,12800.0
整租·东方太阳城 3室2厅 南/北,顺义,顺义其它,东方太阳城,161.91,南北,3室2厅2卫,6500.0
整租·小石桥胡同3号院 2室1厅 南/北,西城,六铺炕,小石桥胡同3号院,60.0,南北,2室1厅1卫,9000.0
整租·天宁寺前街南里 2室1厅 南/北,西城,天宁寺,天宁寺前街南里,78.21,南北,2室1厅1卫,8200.0
整租·玉璟园 3室1厅 南/北,大兴,瀛海,玉璟园,111.0,南北,3室1厅2卫,5500.0
整租·远大园五区 3室2厅 东南,海淀,世纪城,远大园五区,130.0,东南,3室2厅2卫,15500.0
整租·鲁能钓鱼台美高梅公馆 2房间 南,丰台,刘家窑,鲁能钓鱼台美高梅公馆,46.0,南,2房间1卫,8000.0
整租·万科长阳天地5号院 3室2厅 东/南/北,房山,长阳,万科长阳天地5号院,103.91,东南北,3室2厅2卫,5500.0
整租·泰禾中央广场 1室1厅 北,大兴,黄村火车站,泰禾中央广场,40.91,北,1室1厅1卫,4190.0
整租·长阳半岛3号院 3室2厅 西南,房山,长阳,长阳半岛3号院,99.59,西南,3室2厅1卫,5800.0
整租·强佑清河新城府学上院 2室1厅 南,海淀,清河,强佑清河新城府学上院,76.36,南,2室1厅1卫,8500.0
整租·晴悦家园 2室1厅 南/北,朝阳,朝青,晴悦家园,78.39,南北,2室1厅1卫,7199.0
整租·筑福家园 2室1厅 南/北,朝阳,常营,筑福家园,78.52,南北,2室1厅1卫,6500.0
整租·晴悦家园 1室1厅 南,朝阳,朝青,晴悦家园,56.94,南,1室1厅1卫,5599.0
整租·东亚五环国际 3房间 南/西南/西,大兴,旧宫,东亚五环国际,97.0,南西南西,3房间1卫,6500.0
整租·东晶国际 2室1厅 东南,亦庄开发区,亦庄,东晶国际,114.91,东南,2室1厅2卫,5900.0
整租·芳星园三区 1室1厅 东,丰台,方庄,芳星园三区,60.01,东,1室1厅1卫,5200.0
整租·南华园一区 2室1厅 南,怀柔,怀柔,南华园一区,76.0,南,2室1厅1卫,2100.0
整租·筑福家园 2室1厅 南/北,朝阳,常营,筑福家园,79.01,南北,2室1厅1卫,5800.0
整租·蒲安东里 2室1厅 东,丰台,蒲黄榆,蒲安东里,72.19,东,2室1厅1卫,6690.0
整租·望京西园三区 2室1厅 东北,朝阳,望京,望京西园三区,112.0,东北,2室1厅1卫,9030.0
整租·林肯公园 2房间 东,亦庄开发区,亦庄,林肯公园,49.39,东,2房间2卫,6000.0
整租·建新北区 2室1厅 南/北,顺义,顺义城,建新北区,56.0,南北,2室1厅1卫,3200.0
整租·香山新园B区 2室1厅 南/北,海淀,西山,香山新园B区,94.0,南北,2室1厅1卫,7900.0
整租·新景家园东区 1室1厅 东,东城,崇文门,新景家园东区,27.38,东,1室1厅1卫,5500.0
整租·龙湖·云河玉陛 5室2厅 复式 南/北,顺义,中央别墅区,龙湖·云河玉陛,267.0,南北,5室2厅4卫,35000.0
整租·召里家园 2室1厅 西北,通州,通州其它,召里家园,75.0,西北,2室1厅1卫,3300.0
整租·马甸南村 1室1厅 东,西城,马甸,马甸南村,40.2,东,1室1厅1卫,6930.0
整租·开园小区 3室2厅 南,密云,鼓楼街道,开园小区,136.69,南,3室2厅2卫,3300.0
整租·天作国际中心 1室1厅 北,海淀,皂君庙,天作国际中心,38.7,北,1室1厅1卫,7060.0
整租·拂林园 2室1厅 南,朝阳,奥林匹克公园,拂林园,118.92,南,2室1厅1卫,8800.0
整租·沿海赛洛城五期 1室1厅 东,朝阳,百子湾,沿海赛洛城五期,56.0,东,1室1厅1卫,6000.0
整租·清缘里中区 1室1厅 南,海淀,清河,清缘里中区,54.0,南,1室1厅1卫,5200.0
整租·望京新城 3室1厅 西南,朝阳,望京,望京新城,96.47,西南,3室1厅1卫,9200.0
整租·澳洲康都 1室1厅 南,朝阳,望京,澳洲康都,66.54,南,1室1厅1卫,7660.0
整租·朝悦居 2室1厅 南,朝阳,望京,朝悦居,79.77,南,2室1厅1卫,9090.0
整租·东泽园 1室1厅 南,朝阳,东坝,东泽园,43.65,南,1室1厅1卫,3570.0
整租·翌景嘉园 5室3厅 南,朝阳,潘家园,翌景嘉园,215.36,南,5室3厅3卫,21000.0
整租·小黄庄路四条 2室1厅 南,朝阳,和平里,小黄庄路四条,57.8,南,2室1厅1卫,7130.0
整租·弘善家园 1室1厅 南,朝阳,潘家园,弘善家园,57.77,南,1室1厅1卫,7090.0
整租·三里河二区 2室1厅 东南,西城,月坛,三里河二区,61.3,东南,2室1厅1卫,8200.0
整租·角门东里 2室1厅 东,丰台,角门,角门东里,57.63,东,2室1厅1卫,4800.0
整租·金隅花石匠二期西区 4室2厅 南/北,通州,临河里,金隅花石匠二期西区,114.92,南北,4室2厅2卫,6500.0
整租·博世庄园 4室1厅 南/北,密云,密云镇,博世庄园,152.22,南北,4室1厅2卫,3500.0
整租·首开熙悦尚郡 2室1厅 南,朝阳,朝青,首开熙悦尚郡,118.41,南,2室1厅1卫,10190.0
整租·朝阳门北大街 1室1厅 南,朝阳,朝阳门外,朝阳门北大街,48.0,南,1室1厅1卫,7190.0
整租·大成国际 1室1厅 西北,朝阳,百子湾,大成国际,42.0,西北,1室1厅2卫,7500.0
整租·磨房北里 2室1厅 南,朝阳,北工大,磨房北里,57.46,南,2室1厅1卫,5300.0
整租·花园小区 2室2厅 南/北,密云,鼓楼街道,花园小区,75.11,南北,2室2厅1卫,1800.0
整租·七贤村 2室1厅 南,海淀,紫竹桥,七贤村,64.6,南,2室1厅1卫,7790.0
整租·首开璞瑅 3室1厅 南/北,丰台,方庄,首开璞瑅,138.57,南北,3室1厅2卫,17500.0
整租·北太平庄路27号院 2室1厅 南/北,海淀,北太平庄,北太平庄路27号院,62.1,南北,2室1厅1卫,8000.0
整租·熙公馆 2房间 南,丰台,青塔,熙公馆,43.3,南,2房间1卫,5360.0
整租·富锦嘉园五区 2室1厅 东,丰台,科技园区,富锦嘉园五区,94.0,东,2室1厅1卫,6790.0
整租·双龙南里 1室1厅 西,朝阳,华威桥,双龙南里,32.8,西,1室1厅1卫,4930.0
整租·中信新城西区 3室2厅 南/北,大兴,亦庄开发区其它,中信新城西区,141.0,南北,3室2厅2卫,9200.0
整租·大成时代公馆 2房间 东/西,丰台,岳各庄,大成时代公馆,88.0,东西,2房间1卫,8000.0
整租·融科千章墅 6室2厅 复式 南/北,通州,通州其它,融科千章墅,453.88,南北,6室2厅5卫,30000.0
整租·誉天下 4室2厅 复式 南/北,顺义,中央别墅区,誉天下,270.54,南北,4室2厅3卫,28000.0
整租·雅宝里社区 2室1厅 南,朝阳,朝阳门外,雅宝里社区,58.7,南,2室1厅1卫,8290.0
整租·阿尔法社区三期 3室1厅 南/北,通州,九棵树(家乐福),阿尔法社区三期,99.9,南北,3室1厅1卫,4000.0
整租·霍营小区 2室1厅 南,昌平,霍营,霍营小区,69.23,南,2室1厅1卫,5830.0
整租·中广宜景湾 2室1厅 西南,朝阳,望京,中广宜景湾,102.75,西南,2室1厅1卫,10490.0
整租·京师园 3室1厅 南/北,朝阳,奥林匹克公园,京师园,117.12,南北,3室1厅2卫,12800.0
整租·安苑东里一区 2室1厅 南,朝阳,惠新西街,安苑东里一区,59.61,南,2室1厅1卫,8560.0
整租·燕翔东里 2室1厅 东/西,朝阳,首都机场,燕翔东里,58.0,东西,2室1厅1卫,3700.0
整租·宝隆温泉公寓 1室1厅 南,丰台,科技园区,宝隆温泉公寓,60.0,南,1室1厅1卫,4500.0
整租·金隅可乐 1房间 东南,朝阳,双桥,金隅可乐,54.17,东南,1房间1卫,5000.0
整租·金色漫香林六期 4房间 东/北,大兴,亦庄,金色漫香林六期,88.0,东北,4房间1卫,5400.0
整租·新外大街甲8号院 3室1厅 南/北,西城,马甸,新外大街甲8号院,89.3,南北,3室1厅1卫,12000.0
整租·铭科苑 2室1厅 南,海淀,西二旗,铭科苑,61.0,南,2室1厅1卫,7530.0
整租·农光东里 2室1厅 东,朝阳,劲松,农光东里,55.38,东,2室1厅1卫,6360.0
整租·荣上居 1室1厅 东,海淀,中关村,荣上居,53.12,东,1室1厅1卫,7760.0
整租·瑞雪春堂 3房间 东,房山,良乡,瑞雪春堂,37.0,东,3房间1卫,2900.0
整租·月坛北小街5号院 4室1厅 南/北,西城,月坛,月坛北小街5号院,100.5,南北,4室1厅1卫,17000.0
整租·粮食局宿舍 1室1厅 南,海淀,定慧寺,粮食局宿舍,37.2,南,1室1厅1卫,6560.0
整租·广华轩 2室1厅 东南,西城,广安门,广华轩,86.0,东南,2室1厅1卫,10190.0
整租·北三环中路43号院 2室1厅 南/北,海淀,马甸,北三环中路43号院,90.0,南北,2室1厅1卫,14000.0
整租·华贸城 2室1厅 复式 南/北,朝阳,北苑,华贸城,67.23,南北,2室1厅2卫,8100.0
整租·六铺炕三区 2室1厅 南/北,西城,六铺炕,六铺炕三区,90.0,南北,2室1厅1卫,13000.0
整租·北京经开芯中心 3房间 西,亦庄开发区,亦庄,北京经开芯中心,102.0,西,3房间1卫,6400.0
整租·芍药居2号院 2室1厅 南,朝阳,芍药居,芍药居2号院,60.0,南,2室1厅1卫,7343.0
整租·华悦国际公寓 8室2厅 复式 南/北,朝阳,亚运村,华悦国际公寓,176.0,南北,8室2厅3卫,34500.0
整租·东菜园社区 3室2厅 南/北,密云,鼓楼街道,东菜园社区,137.59,南北,3室2厅2卫,2800.0
整租·北师大院内 3室1厅 南/北,海淀,小西天,北师大院内,67.58,南北,3室1厅1卫,13000.0
整租·原香小镇二区 2室1厅 南,房山,长阳,原香小镇二区,86.07,南,2室1厅1卫,3690.0
整租·龙湖花园 3室1厅 南/北,怀柔,怀柔,龙湖花园,74.95,南北,3室1厅1卫,2400.0
整租·杨庄22号院 1室1厅 西南,通州,通州北苑,杨庄22号院,44.84,西南,1室1厅1卫,3990.0
整租·芳星园一区 1室1厅 南,丰台,方庄,芳星园一区,49.0,南,1室1厅1卫,5000.0
整租·酒仙桥十街坊 3室1厅 南,朝阳,酒仙桥,酒仙桥十街坊,54.0,南,3室1厅1卫,5200.0
整租·京科苑 2室1厅 南/北,昌平,东关,京科苑,118.16,南北,2室1厅2卫,4700.0
整租·美立方 1房间 北,朝阳,北苑,美立方,38.0,北,1房间1卫,4800.0
整租·安慧里四区 3室1厅 南/北,朝阳,亚运村,安慧里四区,68.21,南北,3室1厅1卫,7500.0
整租·先锋公寓 2室1厅 南,大兴,枣园,先锋公寓,84.75,南,2室1厅1卫,3500.0
整租·韩庄子二里 2室1厅 南,丰台,看丹桥,韩庄子二里,55.9,南,2室1厅1卫,5530.0
整租·空间物理所小区 3室1厅 东,海淀,中关村,空间物理所小区,132.0,东,3室1厅2卫,19000.0
整租·和平门外东街 2室1厅 南,西城,宣武门,和平门外东街,42.0,南,2室1厅1卫,8160.0
整租·玲珑山 2房间 西,朝阳,双桥,玲珑山,48.15,西,2房间1卫,4990.0
整租·柏林爱乐一期 1室1厅 东,朝阳,常营,柏林爱乐一期,56.5,东,1室1厅1卫,5300.0
整租·中海云筑 3室1厅 南/北,大兴,大兴新机场,中海云筑,89.0,南北,3室1厅1卫,3700.0
整租·花家地小区 2室1厅 南,朝阳,望京,花家地小区,55.24,南,2室1厅1卫,6877.0
整租·国门智慧城 3房间 东,顺义,后沙峪,国门智慧城,52.0,东,3房间2卫,3900.0
整租·司达小区 2室1厅 南,丰台,角门,司达小区,59.92,南,2室1厅1卫,6890.0
整租·西长安壹号 4房间 南,门头沟,上岸地铁,西长安壹号,61.7,南,4房间2卫,6500.0
整租·万寿路甲15号院五区 3室1厅 南,海淀,万寿路,万寿路甲15号院五区,90.8,南,3室1厅2卫,12900.0
整租·城市广场 2室1厅 南,朝阳,十里堡,城市广场,106.69,南,2室1厅1卫,8300.0
整租·北苑家园茉藜园 2室1厅 西南,朝阳,北苑,北苑家园茉藜园,89.16,西南,2室1厅2卫,6700.0
整租·融科千章墅 5室2厅 复式 南/北,通州,通州其它,融科千章墅,389.0,南北,5室2厅4卫,28000.0
整租·尚座大厦 1室1厅 北,西城,金融街,尚座大厦,90.0,北,1室1厅1卫,16500.0
整租·樱花园二区 1室1厅 南,顺义,李桥,樱花园二区,35.0,南,1室1厅1卫,2930.0
整租·义宾南区 2室1厅 南/北,顺义,顺义城,义宾南区,61.58,南北,2室1厅1卫,3300.0
整租·荣丰2008 1室0厅 北,西城,广安门,荣丰2008,25.6,北,1室0厅1卫,4050.0
整租·延静里 1室1厅 南,朝阳,甜水园,延静里,43.34,南,1室1厅1卫,6530.0
整租·幸福二村 2室1厅 南,朝阳,工体,幸福二村,54.55,南,2室1厅1卫,7130.0
整租·炫特嘉园三期 1室1厅 北,朝阳,石佛营,炫特嘉园三期,40.85,北,1室1厅1卫,5430.0
整租·柳芳南里 1室1厅 南,朝阳,国展,柳芳南里,44.0,南,1室1厅1卫,5500.0
整租·中东路121号院二区 2室1厅 南,昌平,西三旗,中东路121号院二区,74.0,南,2室1厅1卫,4900.0
整租·松榆里 2室1厅 西南,朝阳,潘家园,松榆里,50.93,西南,2室1厅1卫,6290.0
整租·剧场东街 3室1厅 南/北,门头沟,城子,剧场东街,90.0,南北,3室1厅1卫,3500.0
整租·国美第一城2号院 2室2厅 南,朝阳,朝青,国美第一城2号院,96.4,南,2室2厅1卫,7200.0
整租·公园1872 4室2厅 东/西,朝阳,石佛营,公园1872,317.96,东西,4室2厅3卫,40000.0
整租·阳光上东 2室2厅 东/西,朝阳,酒仙桥,阳光上东,158.0,东西,2室2厅2卫,21000.0
整租·安慧里二区 2室1厅 南,朝阳,亚运村,安慧里二区,62.44,南,2室1厅1卫,7890.0
整租·团结湖中路北一条 1室1厅 南,朝阳,团结湖,团结湖中路北一条,40.0,南,1室1厅1卫,5000.0
整租·汇园公寓 3室2厅 南/北,朝阳,亚运村,汇园公寓,154.09,南北,3室2厅2卫,14000.0
整租·新源西里中街 2室1厅 南,朝阳,东直门,新源西里中街,51.0,南,2室1厅1卫,7760.0
整租·富力阳光美园 2室1厅 西,朝阳,常营,富力阳光美园,76.0,西,2室1厅1卫,5800.0
整租·十里春风 3室1厅 南/北,通州,通州其它,十里春风,91.03,南北,3室1厅1卫,2300.0
整租·中国铁建梧桐汇 3房间 南,门头沟,上岸地铁,中国铁建梧桐汇,78.0,南,3房间1卫,4200.0
整租·木樨地南里1号院 2室1厅 东,西城,木樨地,木樨地南里1号院,70.9,东,2室1厅1卫,9200.0
整租·玲珑山 1房间 西,朝阳,双桥,玲珑山,48.0,西,1房间1卫,4100.0
整租·铁二区 1室1厅 西,西城,月坛,铁二区,40.3,西,1室1厅1卫,7000.0
整租·星悦国际 5房间 南/西,通州,通州其它,星悦国际,140.0,南西,5房间2卫,7300.0
整租·月季园东里 2室1厅 南/北,门头沟,滨河西区,月季园东里,56.83,南北,2室1厅1卫,3000.0
整租·天畅园 1室1厅 东,朝阳,奥林匹克公园,天畅园,85.24,东,1室1厅1卫,8030.0
整租·观林阁 2室1厅 南/北,顺义,后沙峪,观林阁,95.0,南北,2室1厅1卫,5200.0
整租·亦庄金茂悦南区 3室2厅 南/北,大兴,亦庄开发区其它,亦庄金茂悦南区,113.51,南北,3室2厅2卫,13000.0
整租·中海云熙 2室1厅 南/北,大兴,大兴其它,中海云熙,76.0,南北,2室1厅1卫,3000.0
整租·南华园四区 2室1厅 南/北,怀柔,怀柔,南华园四区,87.0,南北,2室1厅1卫,2400.0
整租·北京北 2室1厅 西南,昌平,立水桥,北京北,81.14,西南,2室1厅1卫,7000.0
整租·通泰国际公馆 1室1厅 南,亦庄开发区,亦庄,通泰国际公馆,53.26,南,1室1厅1卫,5290.0
整租·远洋一方新悦一期 3室1厅 东南,朝阳,双桥,远洋一方新悦一期,89.13,东南,3室1厅1卫,6000.0
整租·中海城北区 1室1厅 北,朝阳,成寿寺,中海城北区,41.88,北,1室1厅1卫,6190.0
整租·泰禾中央广场 4房间 北,大兴,黄村火车站,泰禾中央广场,44.0,北,4房间1卫,4000.0
整租·木樨地 2室1厅 南,西城,木樨地,木樨地,62.0,南,2室1厅1卫,7800.0
整租·鹿港嘉苑 2室1厅 南/北,朝阳,望京,鹿港嘉苑,95.34,南北,2室1厅1卫,10800.0
整租·朝悦居 2室1厅 南,朝阳,望京,朝悦居,78.0,南,2室1厅1卫,8390.0
整租·富力爱丁堡公馆 2室1厅 南,朝阳,三里屯,富力爱丁堡公馆,146.02,南,2室1厅2卫,25000.0
整租·百环家园 2室1厅 东南,朝阳,双井,百环家园,110.0,东南,2室1厅1卫,10000.0
整租·浉城百丽 3室1厅 南/北,亦庄开发区,亦庄,浉城百丽,153.15,南北,3室1厅2卫,8900.0
整租·三义里 2室1厅 南,西城,马连道,三义里,57.2,南,2室1厅1卫,7760.0
整租·中信禧园 4室2厅 南/北,西城,陶然亭,中信禧园,179.56,南北,4室2厅2卫,35000.0
整租·风景线 2室1厅 南,朝阳,酒仙桥,风景线,130.97,南,2室1厅2卫,12000.0
整租·东湖湾一期 3室2厅 南/北,朝阳,望京,东湖湾一期,166.65,南北,3室2厅2卫,20500.0
整租·华典家园 1室2厅 南,房山,良乡,华典家园,70.5,南,1室2厅1卫,3200.0
整租·新龙城 2室1厅 南/北,昌平,回龙观,新龙城,100.06,南北,2室1厅1卫,7000.0
整租·八角北路 2室1厅 南,石景山,八角,八角北路,50.37,南,2室1厅1卫,4200.0
整租·双合家园 1室1厅 北,朝阳,垡头,双合家园,71.07,北,1室1厅1卫,6290.0
整租·金隅泰和园 3室1厅 南/西/北,朝阳,高碑店,金隅泰和园,89.0,南西北,3室1厅1卫,7500.0
整租·苹果社区南区 2室1厅 北,朝阳,双井,苹果社区南区,69.25,北,2室1厅1卫,10430.0
整租·龙城花园北二区 2室1厅 南,昌平,回龙观,龙城花园北二区,63.04,南,2室1厅1卫,5860.0
整租·宾阳北里 2室1厅 南,密云,鼓楼街道,宾阳北里,64.27,南,2室1厅1卫,1600.0
整租·稻香园 2室1厅 北,海淀,苏州桥,稻香园,86.12,北,2室1厅1卫,10590.0
整租·肿瘤医院宿舍 1室1厅 南/北,昌平,立水桥,肿瘤医院宿舍,53.56,南北,1室1厅1卫,4600.0
